query,intent,product_id
Can I get Disney Boys Graphic Tee Donald Duck Short Sleeves T-Shirt Top Summer Outfits Clothes Sizes 3-10T in other sizes or colors?,check_variations,5397071399
"Is there a shipment incoming for Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White?",check_restock_status,2785607950
"Do you provide shipping for FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box?",get_delivery_options,3922793394
Can I get extended warranty on Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants?,get_warranty_info,1897403279
Can you tell me about store clearance deals?,check_clearance_section,
Can I order Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL online and pick it up here?,get_delivery_options,102593173
Is there a promotion for LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X?,check_price_offer,5041920521
When do you expect more Blackout Curtains?,check_restock_status,430528189
How long is the warranty on LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X?,get_warranty_info,5041920521
"Where can I find Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X?",find_product_location,5702032013
Is there a warranty for Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped?,get_warranty_info,2363655537
Can I still buy Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped today?,check_stock,2363655537
Where can I get some Womens Two Piece Sets?,find_product_location,5702032013
Is Jockey Women's Rib Knit Tee in stock?,check_stock,3813188391
"Are there other colors available for 4th of July Women’s Lounger Sleepshirt by Way To Celebrate, Sizes S to 3X?",check_variations,5164703747
Can I get extended warranty on Zenana Women & Plus Basic Cotton Relaxed Fit V-Neck Long Sleeve Plain Active Casual T-ShirtTop(S-3X)?,get_warranty_info,896931395
Do you provide shipping for JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear?,get_delivery_options,1892659971
Which aisle is Jockey Women's Rib Knit Tee in?,find_product_location,3813188391
"Are there any discounts on all weather, swivel chairs, dining chairs?",check_price_offer,5295270812
"Is home delivery available for SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray?",get_delivery_options,264801526
Is Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean coming back in stock soon?,check_restock_status,1359948905
"Is there a shipment incoming for 16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels?",check_restock_status,891036133
Do you deliver Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger to my home?,get_delivery_options,831123723
"Are there any discounts on queen size, sheets, flat sheet?",check_price_offer,2363655537
"Are there any discounts on bedroom furniture, upholstered, tufted?",check_price_offer,293084792
Do you deliver UVN Sweatshirts for Women Square Neck Long Sleeve Shirts Casual Tunic Tops to my home?,get_delivery_options,5053396247
Are there special discounts like military or student?,get_payment_options,
How does your return window work?,get_return_policy,
Do you accept multiple payment methods?,get_payment_options,
What is your return policy?,get_return_policy,
Do you accept multiple payment methods?,get_payment_options,
"Are there top, dressy top, apparel left on the shelf?",check_stock,5291664103
Where is the clearance area?,check_clearance_section,
Which aisle is IBTOM CASTLE Women's One Piece Rash Guard Swimsuit UV Protection Floral Printed Surfing Zipper Swimwear Bathing Suit Beachwear S Green Leaves in?,find_product_location,2749504314
"Is Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise in stock?",check_stock,668480724
"Is there a warranty for Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M?",get_warranty_info,5155882858
Are there special discounts like military or student?,get_payment_options,
Do you price match other retailers?,get_price_match_policy,
Do you have 100% Cotton King Percale Duvet Set (3 Piece) Blue Distress Tile Print by Simply Put in a different size?,check_variations,161657830
"When will UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck be restocked?",check_restock_status,5295270812
"Are there any discounts on palette, eyeshadow, makeup?",check_price_offer,411359040
What's your price matching policy?,get_price_match_policy,
"Do you have womens shoes, block heels, sandals here?",find_product_location,1017487270
Where is the clearance area?,check_clearance_section,
Do you accept multiple payment methods?,get_payment_options,
"Can I track my order for J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant &amp; Comfortable, Perfect for Weddings?",get_delivery_options,1017487270
Are there special discounts like military or student?,get_payment_options,
"Can I get extended warranty on VOUA Electric Heated Mattress Pad, White King?",get_warranty_info,1727244137
"What is the price of FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box?",check_price_offer,3922793394
Is there a clearance section in this store?,check_clearance_section,
"How long is the warranty on Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory?",get_warranty_info,6126862324
"Where can I find Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black?",find_product_location,5292666872
Can I get extended warranty on Laura Mercier Caviar Stick Eye Color Sugar Frost 1.64g/0.05oz?,get_warranty_info,173530386
Is there a clearance section in this store?,check_clearance_section,
"Do you carry different models of Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X?",check_variations,5702032013
Can I pay with a gift card?,get_payment_options,
"Do you have UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck in a different size?",check_variations,5295270812
Is price matching allowed?,get_price_match_policy,
Which aisle is Ecetana Womens Walking Shoes Lightweight Breathable Mesh Air Cushion Sneakers in?,find_product_location,283514640
Is there a clearance section in this store?,check_clearance_section,
Is price matching allowed?,get_price_match_policy,
"What is the price of Solaray Food Carotene, Vitamin A as Beta Carotene 25000IU | Carotenoids for Healthy Skin &amp; Eyes, Antioxidant Activity &amp; Immune System Support | 200ct?",check_price_offer,179112912
Are there other colors available for Jessica London Women's Plus Size Stretch Knit V-Neck Swing Tunic?,check_variations,6013308220
Are there special discounts like military or student?,get_payment_options,
"Are there any discounts on home decor, living room, home goods?",check_price_offer,904020893
Can I pay with a gift card?,get_payment_options,
"Is Amay 800TC Organic Cotton Twin XL Size Fitted Sheet ( 39X80 ) Fits Mattress Upto 21 inches Deep Pocket, Ivory Solid in stock?",check_stock,1612728569
Can I track my order for Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger?,get_delivery_options,831123723
"Is SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray coming back in stock soon?",check_restock_status,264801526
"Which aisle is SmartMouth Original Activated Breath Rinse 16 oz, Adult in?",find_product_location,5062553620
Are there alternatives to Georgia Giant Work Boot Size 10.5(W)?,check_variations,17245067
"What is the price of NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L?",check_price_offer,3795586746
How long is the warranty on Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts?,get_warranty_info,640096014
Can you tell me about store clearance deals?,check_clearance_section,
Do you provide shipping for Demotime Men's Polo Shirts Casual Button-Down Shirts Short Sleeve Polo Shirts Blue L V Neck T Shirts Big and Tall Golf Solid Classic Stylish Tops?,get_delivery_options,5702523237
"What is the price of Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M?",check_price_offer,5155882858
Are there special discounts like military or student?,get_payment_options,
Is there a warranty for Victorious Men's Skinny Fit Unwashed Raw Denim Jeans DL938 - Indigo - 32/30?,get_warranty_info,871530694
"Do you have casual wear, volume sleeves, v-neck here?",find_product_location,5291664103
When do you expect more Throw Pillow Covers?,check_restock_status,891036133
What is the warranty coverage for 100% Cotton King Percale Duvet Set (3 Piece) Blue Distress Tile Print by Simply Put?,get_warranty_info,161657830
"Are there any discounts on blackout curtain, white curtain, window panel?",check_price_offer,2200709686
Can you tell me about store clearance deals?,check_clearance_section,
"Is the FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White on sale right now?",check_price_offer,1507001378
Are there other colors available for Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts?,check_variations,640096014
"Is there a warranty for Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal?",get_warranty_info,293084792
"Are there other colors available for FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White?",check_variations,1507001378
How does your return window work?,get_return_policy,
Do you carry different models of MOSHU Summer Womens Tank Tops U Neck Casual Flowy Sleeveless Shirts for Women?,check_variations,5219131585
Is there a shipment incoming for FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7?,check_restock_status,5809585615
Is the Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL on sale right now?,check_price_offer,102593173
"Are there other colors available for 16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels?",check_variations,891036133
"Do you have wide width, footwear, womens shoes here?",find_product_location,485354607
Is home delivery available for IBTOM CASTLE Women's One Piece Rash Guard Swimsuit UV Protection Floral Printed Surfing Zipper Swimwear Bathing Suit Beachwear S Green Leaves?,get_delivery_options,2749504314
"Where can I find Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz?",find_product_location,362341632
Is there a clearance section in this store?,check_clearance_section,
"Can I get extended warranty on Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X?",get_warranty_info,5702032013
How does your return window work?,get_return_policy,
Is there a clearance section in this store?,check_clearance_section,
"Is home delivery available for Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise?",get_delivery_options,668480724
Where can I get some Mens Rings?,find_product_location,5809585615
Is home delivery available for LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X?,get_delivery_options,5041920521
What is the warranty coverage for Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months?,get_warranty_info,790957653
Are there alternatives to Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe?,check_variations,3475370853
Where can I get some Heating Mattress toppers?,find_product_location,1727244137
Does LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X come with a warranty?,get_warranty_info,5041920521
What is your return policy?,get_return_policy,
Is price matching allowed?,get_price_match_policy,
"Do you deliver Exclusivo Mezcla Waffle Textured Soft Fleece Blanket, King Size Bed Blanket, Cozy Warm and Lightweight (Dark Grey, 90x104 inches) to my home?",get_delivery_options,1093743201
Where can I get some Plus Size Jeans?,find_product_location,1359948905
Where can I get some Womens Sweatshirts & Hoodies?,find_product_location,5053396247
Can I get Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean in other sizes or colors?,check_variations,1359948905
"Are there swivel chairs, garden, backyard left on the shelf?",check_stock,5295270812
Are there alternatives to TheLovely Women & Plus Front and Back Reversible Spaghetti Strap Flowy Cami Tank Tops?,check_variations,435835263
Is there a warranty for nuLOOM Vintage Erline Area Rug?,get_warranty_info,904020893
What's your price matching policy?,get_price_match_policy,
Do you price match other retailers?,get_price_match_policy,
"Are there alternatives to AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue)?",check_variations,2834781358
"Do you have clothing, disney, t-shirt here?",find_product_location,781490570
What is your return policy?,get_return_policy,
Are there special discounts like military or student?,get_payment_options,
"How long is the warranty on Exclusivo Mezcla Waffle Textured Soft Fleece Blanket, King Size Bed Blanket, Cozy Warm and Lightweight (Dark Grey, 90x104 inches)?",get_warranty_info,1093743201
Where can I get some Underwire Bras?,find_product_location,512809025
"Are there any discounts on cotton, 2-pack, workout shirt?",check_price_offer,102593173
How long is the warranty on nuLOOM Vintage Erline Area Rug?,get_warranty_info,904020893
Which aisle is LifeStride Womens Suki Pumps - Medium & Wide Width in?,find_product_location,485354607
"Do you have casual, plus size, womens fashion here?",find_product_location,896931395
"Do you deliver Exultantex Grey Blackout Curtains for Living Room,Pom Pom Thermal Window Curtains,50""W x 95""L, 2 Panels, Rod Pocket to my home?",get_delivery_options,430528189
Do you accept multiple payment methods?,get_payment_options,
"Is there a shipment incoming for Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X?",check_restock_status,5702032013
"Can I track my order for Amay 800TC Organic Cotton Twin XL Size Fitted Sheet ( 39X80 ) Fits Mattress Upto 21 inches Deep Pocket, Ivory Solid?",get_delivery_options,1612728569
What is the warranty coverage for Ecetana Womens Walking Shoes Lightweight Breathable Mesh Air Cushion Sneakers?,get_warranty_info,283514640
Is the Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months on sale right now?,check_price_offer,790957653
Is there a shipment incoming for 100% Cotton King Percale Duvet Set (3 Piece) Blue Distress Tile Print by Simply Put?,check_restock_status,161657830
Are there special discounts like military or student?,get_payment_options,
"Do you have Caroma Electric Scooter for Adult, 30Miles Range&amp;20Mph Power by 20""Off-Road Tire&amp;Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black in a different size?",check_variations,5439347407
Is the IBTOM CASTLE Women's One Piece Rash Guard Swimsuit UV Protection Floral Printed Surfing Zipper Swimwear Bathing Suit Beachwear S Green Leaves on sale right now?,check_price_offer,2749504314
How does your return window work?,get_return_policy,
Is there a warranty for Men's The Little Mermaid Vintage Characters  Graphic Tee Turquoise Medium?,get_warranty_info,781490570
"Are there any discounts on electric, mattress pad, home goods?",check_price_offer,1727244137
Can you tell me the restock date for Georgia Giant Work Boot Size 10.5(W)?,check_restock_status,17245067
Where is the Pillowcases section?,find_product_location,1097677016
What's your price matching policy?,get_price_match_policy,
"Do you provide shipping for VOUA Electric Heated Mattress Pad, White King?",get_delivery_options,1727244137
"Do you have Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise in a different size?",check_variations,668480724
How does your return window work?,get_return_policy,
Can I order FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7 online and pick it up here?,get_delivery_options,5809585615
"Can I order Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory online and pick it up here?",get_delivery_options,6126862324
Is nuLOOM Vintage Erline Area Rug coming back in stock soon?,check_restock_status,904020893
"Is FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White in stock?",check_stock,1507001378
"Can I get Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz in other sizes or colors?",check_variations,362341632
Do you deliver Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped to my home?,get_delivery_options,2363655537
Can you tell me about store clearance deals?,check_clearance_section,
"Can I still buy Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise today?",check_stock,668480724
When do you expect more Golf Shirts?,check_restock_status,5702523237
How many Womens Nightshirts & Gowns do you have?,check_stock,1892659971
Can you tell me the restock date for JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear?,check_restock_status,1892659971
What is the price of Jockey Women's Rib Knit Tee?,check_price_offer,3813188391
What's your price matching policy?,get_price_match_policy,
Is home delivery available for Disney Boys Graphic Tee Donald Duck Short Sleeves T-Shirt Top Summer Outfits Clothes Sizes 3-10T?,get_delivery_options,5397071399
How many Plus Size Jeans do you have?,check_stock,1359948905
Do you deliver LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X to my home?,get_delivery_options,2150292673
"Which aisle is VOUA Electric Heated Mattress Pad, White King in?",find_product_location,1727244137
When do you expect more Womens Sweatshirts & Hoodies?,check_restock_status,5053396247
"Can you tell me the restock date for Scoop Women’s V-Neck Top with Volume Sleeves, Sizes XS-XXL?",check_restock_status,5291664103
"Do you have makeup, laura mercier, shadow stick available?",check_stock,173530386
Is the Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped on sale right now?,check_price_offer,2363655537
Where is the Lingerie Sets section?,find_product_location,1507001378
"Do you have stress relief, gift, jewelry here?",find_product_location,3922793394
Is price matching allowed?,get_price_match_policy,
Can I order Laura Mercier Caviar Stick Eye Color Sugar Frost 1.64g/0.05oz online and pick it up here?,get_delivery_options,173530386
Are there other colors available for a.Jesdani Women's Cardigan Classic Casual Lightweight Knit Cardigan Sweaters S-XXL?,check_variations,5184785010
Is price matching allowed?,get_price_match_policy,
How long is the warranty on Jessica London Women's Plus Size Stretch Knit V-Neck Swing Tunic?,get_warranty_info,6013308220
Where can I get some Bed Skirts?,find_product_location,264801526
Can I return items without receipts?,get_return_policy,
"Are there any discounts on counter stools, kitchen furniture, bar stools?",check_price_offer,2834781358
"When will Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green be restocked?",check_restock_status,602315286
"Do you provide shipping for Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White?",get_delivery_options,2785607950
"Can I still buy Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black today?",check_stock,5292666872
Is the Anastasia Beverly Hills Norvina PRO Pigment Eyeshadow Palette Vol 3 on sale right now?,check_price_offer,411359040
"Is there a shipment incoming for FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box?",check_restock_status,3922793394
Can I return items without receipts?,get_return_policy,
Is there a clearance section in this store?,check_clearance_section,
Where can I find Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C)?,find_product_location,512809025
Are there special discounts like military or student?,get_payment_options,
What's your price matching policy?,get_price_match_policy,
Is the Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel on sale right now?,check_price_offer,2200709686
"Do you provide shipping for AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue)?",get_delivery_options,2834781358
"Do you carry different models of FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box?",check_variations,3922793394
Can you tell me about store clearance deals?,check_clearance_section,
Are there special discounts like military or student?,get_payment_options,
Is the MOSHU Summer Womens Tank Tops U Neck Casual Flowy Sleeveless Shirts for Women on sale right now?,check_price_offer,5219131585
Can I pay with a gift card?,get_payment_options,
Do you accept multiple payment methods?,get_payment_options,
Is the UVN Sweatshirts for Women Square Neck Long Sleeve Shirts Casual Tunic Tops on sale right now?,check_price_offer,5053396247
Do you accept multiple payment methods?,get_payment_options,
Can I pay with a gift card?,get_payment_options,
Is price matching allowed?,get_price_match_policy,
Is the LifeStride Womens Deja Vu Skimmers - Medium & Wide Width on sale right now?,check_price_offer,944207748
What is your return policy?,get_return_policy,
Can I get Georgia Giant Work Boot Size 10.5(W) in other sizes or colors?,check_variations,17245067
"Can I get extended warranty on X RAY JEANS Mens Five Pocket Commuter Pants, Fig, 34X32?",get_warranty_info,1774083175
Is home delivery available for Georgia Giant Work Boot Size 10.5(W)?,get_delivery_options,17245067
Where is the clearance area?,check_clearance_section,
Where is the clearance area?,check_clearance_section,
Can you tell me about store clearance deals?,check_clearance_section,
Do you price match other retailers?,get_price_match_policy,
"Can I still buy Vulcanodon Mens Pajama Set 100% Cotton, Long Sleeve Button Down PJ Set for Men Plaid Men's Sleepwear(Red Blue-Plaid, Large) today?",check_stock,5155961106
Where is the clearance area?,check_clearance_section,
Is there a clearance section in this store?,check_clearance_section,
Can I return items without receipts?,get_return_policy,
"Are there alternatives to Vulcanodon Mens Pajama Set 100% Cotton, Long Sleeve Button Down PJ Set for Men Plaid Men's Sleepwear(Red Blue-Plaid, Large)?",check_variations,5155961106
Is there a clearance section in this store?,check_clearance_section,
What is the price of nuLOOM Vintage Erline Area Rug?,check_price_offer,904020893
"Is home delivery available for WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee?",get_delivery_options,469036214
"Is home delivery available for UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck?",get_delivery_options,5295270812
Are there special discounts like military or student?,get_payment_options,
Can you tell me about store clearance deals?,check_clearance_section,
Do you have Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months in a different size?,check_variations,790957653
"Do you have curtains, home decor, window treatments here?",find_product_location,430528189
How does your return window work?,get_return_policy,
Is price matching allowed?,get_price_match_policy,
Where is the clearance area?,check_clearance_section,
Do you accept multiple payment methods?,get_payment_options,
Does Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe come with a warranty?,get_warranty_info,3475370853
Is there a warranty for FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7?,get_warranty_info,5809585615
Can I return items without receipts?,get_return_policy,
"What is the warranty coverage for Scoop Women’s V-Neck Top with Volume Sleeves, Sizes XS-XXL?",get_warranty_info,5291664103
Do you price match other retailers?,get_price_match_policy,
"Can I still buy UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck today?",check_stock,5295270812
Is LifeStride Womens Suki Pumps - Medium & Wide Width in stock?,check_stock,485354607
Is price matching allowed?,get_price_match_policy,
"Do you have storage, shoe storage, entryway here?",find_product_location,2138573500
"Are there sheet set, polar fleece, split king left on the shelf?",check_stock,5292666872
"Do you have bedding, cozy, blanket available?",check_stock,1093743201
Is there a shipment incoming for MOSHU Summer Womens Tank Tops U Neck Casual Flowy Sleeveless Shirts for Women?,check_restock_status,5219131585
Do you price match other retailers?,get_price_match_policy,
"Can I get extended warranty on Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M?",get_warranty_info,5155882858
Can I order Jessica London Women's Plus Size Stretch Knit V-Neck Swing Tunic online and pick it up here?,get_delivery_options,6013308220
"Are there any discounts on running tights, womens bottoms, workout clothes?",check_price_offer,1341833689
How does your return window work?,get_return_policy,
What is the price of Jessica London Women's Plus Size Stretch Knit V-Neck Swing Tunic?,check_price_offer,6013308220
Are there special discounts like military or student?,get_payment_options,
"What is the warranty coverage for SmartMouth Original Activated Breath Rinse 16 oz, Adult?",get_warranty_info,5062553620
Can I get extended warranty on Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers?,get_warranty_info,1097677016
Is price matching allowed?,get_price_match_policy,
Is there a shipment incoming for a.Jesdani Women's Cardigan Classic Casual Lightweight Knit Cardigan Sweaters S-XXL?,check_restock_status,5184785010
Is there a shipment incoming for Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean?,check_restock_status,1359948905
Do you carry different models of Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers?,check_variations,1097677016
How much does TheLovely Women & Plus Front and Back Reversible Spaghetti Strap Flowy Cami Tank Tops cost?,check_price_offer,435835263
"Do you have hygiene, mint, fluoride free available?",check_stock,362341632
Can I still buy Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights today?,check_stock,1341833689
Is home delivery available for Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean?,get_delivery_options,1359948905
Do you accept multiple payment methods?,get_payment_options,
"Are there hygiene, personal care, breath spray left on the shelf?",check_stock,362341632
"Do you deliver AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue) to my home?",get_delivery_options,2834781358
Can I order UVN Sweatshirts for Women Square Neck Long Sleeve Shirts Casual Tunic Tops online and pick it up here?,get_delivery_options,5053396247
What is the warranty coverage for LifeStride Womens Suki Pumps - Medium & Wide Width?,get_warranty_info,485354607
Is price matching allowed?,get_price_match_policy,
Is 100% Cotton King Percale Duvet Set (3 Piece) Blue Distress Tile Print by Simply Put coming back in stock soon?,check_restock_status,161657830
Do you price match other retailers?,get_price_match_policy,
Can you tell me about store clearance deals?,check_clearance_section,
What is your return policy?,get_return_policy,
Are there special discounts like military or student?,get_payment_options,
"Do you have cosmetics, palette, beauty here?",find_product_location,411359040
Is there a shipment incoming for JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear?,check_restock_status,1892659971
"Are there any discounts on loungewear, long sleeve, mens sleepwear?",check_price_offer,5155961106
Are there other colors available for Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel?,check_variations,2200709686
"Do you have 16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels in a different size?",check_variations,891036133
Can you tell me about store clearance deals?,check_clearance_section,
"Is Amay 800TC Organic Cotton Twin XL Size Fitted Sheet ( 39X80 ) Fits Mattress Upto 21 inches Deep Pocket, Ivory Solid coming back in stock soon?",check_restock_status,1612728569
How much does IBTOM CASTLE Women's One Piece Rash Guard Swimsuit UV Protection Floral Printed Surfing Zipper Swimwear Bathing Suit Beachwear S Green Leaves cost?,check_price_offer,2749504314
What is your return policy?,get_return_policy,
Is home delivery available for SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black?,get_delivery_options,2138573500
"What is the price of UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck?",check_price_offer,5295270812
"Where can I find SmartMouth Original Activated Breath Rinse 16 oz, Adult?",find_product_location,5062553620
Can you tell me about store clearance deals?,check_clearance_section,
